Source,Target,Weight
house_housingitem_buff_mining_bonus_t2,house_housingitem_buff_mining_bonus_t3,1,Furnishing,3,['Workshop Tier 5'],HousingItem
timbert5,house_housingitem_buff_skinning_bonus_t3,25,Furnishing,3,['Workshop Tier 5'],HousingItem
ingott5,house_housingitem_buff_skinning_bonus_t3,20,Furnishing,3,['Workshop Tier 5'],HousingItem
woodstaint5,house_housingitem_buff_skinning_bonus_t3,1,Furnishing,3,['Workshop Tier 5'],HousingItem
trackerssealt1,house_housingitem_buff_skinning_bonus_t3,1,Furnishing,3,['Workshop Tier 5'],HousingItem
house_housingitem_buff_skinning_bonus_t2,house_housingitem_buff_skinning_bonus_t3,1,Furnishing,3,['Workshop Tier 5'],HousingItem
leathert51,mediumhead_voidbentt5,12,Armoring,4,['Outfitting Station Tier 5'],Armor
clotht51,mediumhead_voidbentt5,4,Armoring,4,['Outfitting Station Tier 5'],Armor
ingott51,mediumhead_voidbentt5,1,Armoring,4,['Outfitting Station Tier 5'],Armor
clawt5,mediumhead_voidbentt5,2,Armoring,4,['Outfitting Station Tier 5'],Armor
voidbentingot,mediumhead_voidbentt5,1,Armoring,4,['Outfitting Station Tier 5'],Armor
fangt4,mediumhead_voidbentt5,4,Armoring,4,['Outfitting Station Tier 5'],Armor
scarhidet1,mediumhead_voidbentt5,2,Armoring,4,['Outfitting Station Tier 5'],Armor
timbert5,house_housingitem_buff_outfitting_bonus_t3,25,Furnishing,3,['Workshop Tier 5'],HousingItem
ingott5,house_housingitem_buff_outfitting_bonus_t3,20,Furnishing,3,['Workshop Tier 5'],HousingItem
woodstaint5,house_housingitem_buff_outfitting_bonus_t3,1,Furnishing,3,['Workshop Tier 5'],HousingItem
precisionarmoringtoolst1,house_housingitem_buff_outfitting_bonus_t3,1,Furnishing,3,['Workshop Tier 5'],HousingItem
house_housingitem_buff_outfitting_bonus_t2,house_housingitem_buff_outfitting_bonus_t3,1,Furnishing,3,['Workshop Tier 5'],HousingItem
ingott51,heavyfeet_voidbentt5,6,Armoring,4,['Forge Tier 5'],Armor
leathert51,heavyfeet_voidbentt5,2,Armoring,4,['Forge Tier 5'],Armor
clotht51,heavyfeet_voidbentt5,1,Armoring,4,['Forge Tier 5'],Armor
furt5,heavyfeet_voidbentt5,2,Armoring,4,['Forge Tier 5'],Armor
voidbentingot,heavyfeet_voidbentt5,1,Armoring,4,['Forge Tier 5'],Armor
tolviumt1,heavyfeet_voidbentt5,4,Armoring,4,['Forge Tier 5'],Armor
cinnabart1,heavyfeet_voidbentt5,2,Armoring,4,['Forge Tier 5'],Armor
leathert51,mediumchest_voidbentt5,26,Armoring,4,['Outfitting Station Tier 5'],Armor
clotht51,mediumchest_voidbentt5,8,Armoring,4,['Outfitting Station Tier 5'],Armor
ingott51,mediumchest_voidbentt5,1,Armoring,4,['Outfitting Station Tier 5'],Armor
clawt5,mediumchest_voidbentt5,2,Armoring,4,['Outfitting Station Tier 5'],Armor
voidbentingot,mediumchest_voidbentt5,1,Armoring,4,['Outfitting Station Tier 5'],Armor
fangt4,mediumchest_voidbentt5,4,Armoring,4,['Outfitting Station Tier 5'],Armor
scarhidet1,mediumchest_voidbentt5,2,Armoring,4,['Outfitting Station Tier 5'],Armor
ingott51,trinket_chaint51,8,Jewelcrafting,3,['Outfitting Station Tier 5'],Resource
ingott51,trinket_settingt51,4,Jewelcrafting,3,['Outfitting Station Tier 5'],Resource
ingott51,1hlongsword_voidforgedharbingert5,14,Weaponsmithing,3,['Forge Tier 5'],Weapon
leathert51,1hlongsword_voidforgedharbingert5,8,Weaponsmithing,3,['Forge Tier 5'],Weapon
timbert51,1hlongsword_voidforgedharbingert5,3,Weaponsmithing,3,['Forge Tier 5'],Weapon
etchedhandguardt5,1hlongsword_voidforgedharbingert5,1,Weaponsmithing,3,['Forge Tier 5'],Weapon
tolviumt1,1hlongsword_voidforgedharbingert5,4,Weaponsmithing,3,['Forge Tier 5'],Weapon
scarhidet1,1hlongsword_voidforgedharbingert5,2,Weaponsmithing,3,['Forge Tier 5'],Weapon
ingott51,2hwarhammer_yulkithirt5,20,Weaponsmithing,4,['Forge Tier 5'],Weapon
leathert51,2hwarhammer_yulkithirt5,15,Weaponsmithing,4,['Forge Tier 5'],Weapon
timbert51,2hwarhammer_yulkithirt5,5,Weaponsmithing,4,['Forge Tier 5'],Weapon
empoweredcounterbalancet5,2hwarhammer_yulkithirt5,1,Weaponsmithing,4,['Forge Tier 5'],Weapon
scalingpowdert1,2hwarhammer_yulkithirt5,1,Weaponsmithing,4,['Forge Tier 5'],Weapon
tolviumt1,2hwarhammer_yulkithirt5,4,Weaponsmithing,4,['Forge Tier 5'],Weapon
scarhidet1,2hwarhammer_yulkithirt5,2,Weaponsmithing,4,['Forge Tier 5'],Weapon
ingott51,2hgreataxe_darkskyt5,20,Weaponsmithing,4,['Forge Tier 5'],Weapon
leathert51,2hgreataxe_darkskyt5,15,Weaponsmithing,4,['Forge Tier 5'],Weapon
timbert51,2hgreataxe_darkskyt5,5,Weaponsmithing,4,['Forge Tier 5'],Weapon
empoweredcounterbalancet5,2hgreataxe_darkskyt5,1,Weaponsmithing,4,['Forge Tier 5'],Weapon
ancientbearingt1,2hgreataxe_darkskyt5,1,Weaponsmithing,4,['Forge Tier 5'],Weapon
tolviumt1,2hgreataxe_darkskyt5,4,Weaponsmithing,4,['Forge Tier 5'],Weapon
scarhidet1,2hgreataxe_darkskyt5,2,Weaponsmithing,4,['Forge Tier 5'],Weapon
ingott51,1hrapier_voidbringersrapiert5,14,Weaponsmithing,4,['Forge Tier 5'],Weapon
leathert51,1hrapier_voidbringersrapiert5,8,Weaponsmithing,4,['Forge Tier 5'],Weapon
timbert51,1hrapier_voidbringersrapiert5,3,Weaponsmithing,4,['Forge Tier 5'],Weapon
etchedhandguardt5,1hrapier_voidbringersrapiert5,1,Weaponsmithing,4,['Forge Tier 5'],Weapon
serpentinehandguardt1,1hrapier_voidbringersrapiert5,1,Weaponsmithing,4,['Forge Tier 5'],Weapon
cinnabart1,1hrapier_voidbringersrapiert5,4,Weaponsmithing,4,['Forge Tier 5'],Weapon
smolderhidet1,1hrapier_voidbringersrapiert5,2,Weaponsmithing,4,['Forge Tier 5'],Weapon
ingott51,1hroundshield_heroesshieldt5,14,Weaponsmithing,4,['Forge Tier 5'],Weapon
timbert51,1hroundshield_heroesshieldt5,8,Weaponsmithing,4,['Forge Tier 5'],Weapon
leathert51,1hroundshield_heroesshieldt5,3,Weaponsmithing,4,['Forge Tier 5'],Weapon
ingotprecioust3,1hroundshield_heroesshieldt5,1,Weaponsmithing,4,['Forge Tier 5'],Weapon
emblemoffortitudet1,1hroundshield_heroesshieldt5,1,Weaponsmithing,4,['Forge Tier 5'],Weapon
brightscalehidet1,1hroundshield_heroesshieldt5,4,Weaponsmithing,4,['Forge Tier 5'],Weapon
smolderhidet1,1hroundshield_heroesshieldt5,2,Weaponsmithing,4,['Forge Tier 5'],Weapon
timbert5,house_housingitem_buff_damage_vs_angryearth_t3,25,Furnishing,3,['Workshop Tier 5'],HousingItem
ingott5,house_housingitem_buff_damage_vs_angryearth_t3,20,Furnishing,3,['Workshop Tier 5'],HousingItem
woodstaint5,house_housingitem_buff_damage_vs_angryearth_t3,1,Furnishing,3,['Workshop Tier 5'],HousingItem
glowingsapt1,house_housingitem_buff_damage_vs_angryearth_t3,1,Furnishing,3,['Workshop Tier 5'],HousingItem
house_housingitem_buff_damage_vs_angryearth_t2,house_housingitem_buff_damage_vs_angryearth_t3,1,Furnishing,3,['Workshop Tier 5'],HousingItem
ingott51,1hkiteshield_heroicshieldt5,14,Weaponsmithing,4,['Forge Tier 5'],Weapon
timbert51,1hkiteshield_heroicshieldt5,8,Weaponsmithing,4,['Forge Tier 5'],Weapon
leathert51,1hkiteshield_heroicshieldt5,3,Weaponsmithing,4,['Forge Tier 5'],Weapon
ingotprecioust3,1hkiteshield_heroicshieldt5,1,Weaponsmithing,4,['Forge Tier 5'],Weapon
crestoffortitudet1,1hkiteshield_heroicshieldt5,1,Weaponsmithing,4,['Forge Tier 5'],Weapon
brightscalehidet1,1hkiteshield_heroicshieldt5,4,Weaponsmithing,4,['Forge Tier 5'],Weapon
smolderhidet1,1hkiteshield_heroicshieldt5,2,Weaponsmithing,4,['Forge Tier 5'],Weapon
ingott51,2hspear_soulforgedspeart5,20,Engineering,4,['Forge Tier 5'],Weapon
timbert51,2hspear_soulforgedspeart5,15,Engineering,4,['Forge Tier 5'],Weapon
leathert51,2hspear_soulforgedspeart5,5,Engineering,4,['Forge Tier 5'],Weapon
embossedwrappingt5,2hspear_soulforgedspeart5,1,Engineering,4,['Forge Tier 5'],Weapon
witheredbought1,2hspear_soulforgedspeart5,1,Engineering,4,['Forge Tier 5'],Weapon
tolviumt1,2hspear_soulforgedspeart5,4,Engineering,4,['Forge Tier 5'],Weapon
smolderhidet1,2hspear_soulforgedspeart5,2,Engineering,4,['Forge Tier 5'],Weapon
timbert51,2hbow_warpwoodt5,20,Engineering,4,['Workshop Tier 5'],Weapon
clotht51,2hbow_warpwoodt5,15,Engineering,4,['Workshop Tier 5'],Weapon
leathert51,2hbow_warpwoodt5,5,Engineering,4,['Workshop Tier 5'],Weapon
enchantedbowstringt5,2hbow_warpwoodt5,1,Engineering,4,['Workshop Tier 5'],Weapon
splinteredbowt1,2hbow_warpwoodt5,1,Engineering,4,['Workshop Tier 5'],Weapon
wildwoodt1,2hbow_warpwoodt5,4,Engineering,4,['Workshop Tier 5'],Weapon
blisterweavet1,2hbow_warpwoodt5,2,Engineering,4,['Workshop Tier 5'],Weapon
ingott51,2hmusket_musketofunseenpowert5,20,Engineering,4,['Workshop Tier 5'],Weapon
timbert51,2hmusket_musketofunseenpowert5,15,Engineering,4,['Workshop Tier 5'],Weapon
leathert51,2hmusket_musketofunseenpowert5,5,Engineering,4,['Workshop Tier 5'],Weapon
intricatelockt5,2hmusket_musketofunseenpowert5,1,Engineering,4,['Workshop Tier 5'],Weapon
fragmentedmuskett1,2hmusket_musketofunseenpowert5,1,Engineering,4,['Workshop Tier 5'],Weapon
tolviumt1,2hmusket_musketofunseenpowert5,4,Engineering,4,['Workshop Tier 5'],Weapon
smolderhidet1,2hmusket_musketofunseenpowert5,2,Engineering,4,['Workshop Tier 5'],Weapon
timbert5,house_housingitem_buff_damage_vs_beasts_t3,25,Furnishing,3,['Workshop Tier 5'],HousingItem
ingott5,house_housingitem_buff_damage_vs_beasts_t3,20,Furnishing,3,['Workshop Tier 5'],HousingItem
woodstaint5,house_housingitem_buff_damage_vs_beasts_t3,1,Furnishing,3,['Workshop Tier 5'],HousingItem
pristinebearclawt1,house_housingitem_buff_damage_vs_beasts_t3,1,Furnishing,3,['Workshop Tier 5'],HousingItem
house_housingitem_buff_damage_vs_beasts_t2,house_housingitem_buff_damage_vs_beasts_t3,1,Furnishing,3,['Workshop Tier 5'],HousingItem
ingott51,1hthrowingaxe_axeoftheabysst5,14,Engineering,4,['Forge Tier 5'],Weapon
leathert51,1hthrowingaxe_axeoftheabysst5,8,Engineering,4,['Forge Tier 5'],Weapon
timbert51,1hthrowingaxe_axeoftheabysst5,3,Engineering,4,['Forge Tier 5'],Weapon
embossedwrappingt5,1hthrowingaxe_axeoftheabysst5,1,Engineering,4,['Forge Tier 5'],Weapon
brokenhatchett1,1hthrowingaxe_axeoftheabysst5,1,Engineering,4,['Forge Tier 5'],Weapon
smolderhidet1,1hthrowingaxe_axeoftheabysst5,2,Engineering,4,['Forge Tier 5'],Weapon
Tier 5 Metals,heavyfeet_furlinedt5,6,Armoring,0,['Forge Tier 5'],Armor
Leathers,heavyfeet_furlinedt5,2,Armoring,0,['Forge Tier 5'],Armor
Cloth,heavyfeet_furlinedt5,1,Armoring,0,['Forge Tier 5'],Armor
Tier 5 Leather,mediumfeet_beasthuntert5,6,Armoring,0,['Outfitting Station Tier 5'],Armor
Cloth,mediumfeet_beasthuntert5,2,Armoring,0,['Outfitting Station Tier 5'],Armor
Metals,mediumfeet_beasthuntert5,1,Armoring,0,['Outfitting Station Tier 5'],Armor
Tier 5 Cloth,lightfeet_shadewalkert5,6,Armoring,0,['Outfitting Station Tier 5'],Armor
Leathers,lightfeet_shadewalkert5,2,Armoring,0,['Outfitting Station Tier 5'],Armor
Metals,lightfeet_shadewalkert5,1,Armoring,0,['Outfitting Station Tier 5'],Armor
ingott51,heavyhead_voidbentt5,10,Armoring,4,['Forge Tier 5'],Armor
leathert51,heavyhead_voidbentt5,4,Armoring,4,['Forge Tier 5'],Armor
clotht51,heavyhead_voidbentt5,4,Armoring,4,['Forge Tier 5'],Armor
furt5,heavyhead_voidbentt5,2,Armoring,4,['Forge Tier 5'],Armor
voidbentingot,heavyhead_voidbentt5,1,Armoring,4,['Forge Tier 5'],Armor
tolviumt1,heavyhead_voidbentt5,4,Armoring,4,['Forge Tier 5'],Armor
cinnabart1,heavyhead_voidbentt5,2,Armoring,4,['Forge Tier 5'],Armor
ingott51,heavychest_voidbentt5,20,Armoring,4,['Forge Tier 5'],Armor
leathert51,heavychest_voidbentt5,8,Armoring,4,['Forge Tier 5'],Armor
clotht51,heavychest_voidbentt5,7,Armoring,4,['Forge Tier 5'],Armor
furt5,heavychest_voidbentt5,2,Armoring,4,['Forge Tier 5'],Armor
voidbentingot,heavychest_voidbentt5,1,Armoring,4,['Forge Tier 5'],Armor
tolviumt1,heavychest_voidbentt5,4,Armoring,4,['Forge Tier 5'],Armor
cinnabart1,heavychest_voidbentt5,2,Armoring,4,['Forge Tier 5'],Armor
timbert5,house_housingitem_buff_damage_vs_ancients_t3,25,Furnishing,3,['Workshop Tier 5'],HousingItem
ingott5,house_housingitem_buff_damage_vs_ancients_t3,20,Furnishing,3,['Workshop Tier 5'],HousingItem
woodstaint5,house_housingitem_buff_damage_vs_ancients_t3,1,Furnishing,3,['Workshop Tier 5'],HousingItem
ancientmandiblet1,house_housingitem_buff_damage_vs_ancients_t3,1,Furnishing,3,['Workshop Tier 5'],HousingItem
house_housingitem_buff_damage_vs_ancients_t2,house_housingitem_buff_damage_vs_ancients_t3,1,Furnishing,3,['Workshop Tier 5'],HousingItem
ingott51,heavyhands_voidbentt5,6,Armoring,4,['Forge Tier 5'],Armor
leathert51,heavyhands_voidbentt5,2,Armoring,4,['Forge Tier 5'],Armor
clotht51,heavyhands_voidbentt5,1,Armoring,4,['Forge Tier 5'],Armor
furt5,heavyhands_voidbentt5,2,Armoring,4,['Forge Tier 5'],Armor
voidbentingot,heavyhands_voidbentt5,1,Armoring,4,['Forge Tier 5'],Armor
tolviumt1,heavyhands_voidbentt5,4,Armoring,4,['Forge Tier 5'],Armor
cinnabart1,heavyhands_voidbentt5,2,Armoring,4,['Forge Tier 5'],Armor
ingott51,heavylegs_voidbentt5,12,Armoring,4,['Forge Tier 5'],Armor
leathert51,heavylegs_voidbentt5,4,Armoring,4,['Forge Tier 5'],Armor
clotht51,heavylegs_voidbentt5,2,Armoring,4,['Forge Tier 5'],Armor
furt5,heavylegs_voidbentt5,2,Armoring,4,['Forge Tier 5'],Armor
voidbentingot,heavylegs_voidbentt5,1,Armoring,4,['Forge Tier 5'],Armor
tolviumt1,heavylegs_voidbentt5,4,Armoring,4,['Forge Tier 5'],Armor
cinnabart1,heavylegs_voidbentt5,2,Armoring,4,['Forge Tier 5'],Armor
timbert5,house_housingitem_pirate_bookcase02_c,30,Furnishing,3,['Workshop Tier 5'],HousingItem
ingott5,house_housingitem_pirate_bookcase02_c,15,Furnishing,3,['Workshop Tier 5'],HousingItem
woodstaint5,house_housingitem_pirate_bookcase02_c,2,Furnishing,3,['Workshop Tier 5'],HousingItem
timbert5,house_housingitem_pirate_cabinet02_d,30,Furnishing,3,['Workshop Tier 5'],HousingItem
ingott5,house_housingitem_pirate_cabinet02_d,15,Furnishing,3,['Workshop Tier 5'],HousingItem
woodstaint5,house_housingitem_pirate_cabinet02_d,2,Furnishing,3,['Workshop Tier 5'],HousingItem
ingott51,1hrapier_honorboundrapiert5,14,Weaponsmithing,3,['Forge Tier 5'],Weapon
leathert51,1hrapier_honorboundrapiert5,8,Weaponsmithing,3,['Forge Tier 5'],Weapon
timbert51,1hrapier_honorboundrapiert5,3,Weaponsmithing,3,['Forge Tier 5'],Weapon
etchedhandguardt5,1hrapier_honorboundrapiert5,1,Weaponsmithing,3,['Forge Tier 5'],Weapon
tolviumt1,1hrapier_honorboundrapiert5,4,Weaponsmithing,3,['Forge Tier 5'],Weapon
scarhidet1,1hrapier_honorboundrapiert5,2,Weaponsmithing,3,['Forge Tier 5'],Weapon
ingott51,1hthrowingaxe_pixiespunishert5,14,Engineering,3,['Forge Tier 5'],Weapon
leathert51,1hthrowingaxe_pixiespunishert5,8,Engineering,3,['Forge Tier 5'],Weapon
timbert51,1hthrowingaxe_pixiespunishert5,3,Engineering,3,['Forge Tier 5'],Weapon
embossedwrappingt5,1hthrowingaxe_pixiespunishert5,1,Engineering,3,['Forge Tier 5'],Weapon
tolviumt1,1hthrowingaxe_pixiespunishert5,2,Engineering,3,['Forge Tier 5'],Weapon
timbert5,house_housingitem_pirate_bookcase02_d,30,Furnishing,3,['Workshop Tier 5'],HousingItem
ingott5,house_housingitem_pirate_bookcase02_d,15,Furnishing,3,['Workshop Tier 5'],HousingItem
woodstaint5,house_housingitem_pirate_bookcase02_d,2,Furnishing,3,['Workshop Tier 5'],HousingItem
timbert5,house_housingitem_pirate_bedsidetable_c,30,Furnishing,3,['Workshop Tier 5'],HousingItem
ingott5,house_housingitem_pirate_bedsidetable_c,15,Furnishing,3,['Workshop Tier 5'],HousingItem
woodstaint5,house_housingitem_pirate_bedsidetable_c,2,Furnishing,3,['Workshop Tier 5'],HousingItem
essencefiret1,2hstafffire_waningcrescent_t5,20,Arcana,3,['Arcane Repository Tier 5'],Weapon
timbert51,2hstafffire_waningcrescent_t5,15,Arcana,3,['Arcane Repository Tier 5'],Weapon
ingott51,2hstafffire_waningcrescent_t5,5,Arcana,3,['Arcane Repository Tier 5'],Weapon
corecrystalfiret5,2hstafffire_waningcrescent_t5,1,Arcana,3,['Arcane Repository Tier 5'],Weapon
barbvinet1,2hstafffire_waningcrescent_t5,4,Arcana,3,['Arcane Repository Tier 5'],Weapon
scaleclotht1,2hstafffire_waningcrescent_t5,2,Arcana,3,['Arcane Repository Tier 5'],Weapon
timbert5,house_housingitem_pirate_stove01_c,15,Furnishing,3,['Workshop Tier 5'],HousingItem
ingott5,house_housingitem_pirate_stove01_c,10,Furnishing,3,['Workshop Tier 5'],HousingItem
woodstaint5,house_housingitem_pirate_stove01_c,2,Furnishing,3,['Workshop Tier 5'],HousingItem
baitfreshoystert3,foodfocstrt5,1,Cooking,0,['Kitchen Tier 5'],Consumable
buttert1,foodfocstrt5,1,Cooking,0,['Kitchen Tier 5'],Consumable
pastat1,foodfocstrt5,1,Cooking,0,['Kitchen Tier 5'],Consumable
cheeset1,foodfocstrt5,1,Cooking,0,['Kitchen Tier 5'],Consumable
garlict1,foodfocstrt5,1,Cooking,0,['Kitchen Tier 5'],Consumable
mushroomt1,foodfocstrt5,1,Cooking,0,['Kitchen Tier 5'],Consumable
parsleyt1,foodfocstrt5,1,Cooking,0,['Kitchen Tier 5'],Consumable
timbert5,house_housingitem_pirate_armoire01_c,30,Furnishing,3,['Workshop Tier 5'],HousingItem
ingott5,house_housingitem_pirate_armoire01_c,15,Furnishing,3,['Workshop Tier 5'],HousingItem
woodstaint5,house_housingitem_pirate_armoire01_c,2,Furnishing,3,['Workshop Tier 5'],HousingItem
timbert51,2hbow_veilpiercert5,20,Engineering,3,['Workshop Tier 5'],Weapon
clotht51,2hbow_veilpiercert5,15,Engineering,3,['Workshop Tier 5'],Weapon
leathert51,2hbow_veilpiercert5,5,Engineering,3,['Workshop Tier 5'],Weapon
enchantedbowstringt5,2hbow_veilpiercert5,1,Engineering,3,['Workshop Tier 5'],Weapon
barbvinet1,2hbow_veilpiercert5,4,Engineering,3,['Workshop Tier 5'],Weapon
wildwoodt1,2hbow_veilpiercert5,2,Engineering,3,['Workshop Tier 5'],Weapon
essencewatert1,1hgauntletice_frostfairysgiftt5,20,Arcana,4,['Arcane Repository Tier 5'],Weapon
leathert51,1hgauntletice_frostfairysgiftt5,15,Arcana,4,['Arcane Repository Tier 5'],Weapon
ingott51,1hgauntletice_frostfairysgiftt5,5,Arcana,4,['Arcane Repository Tier 5'],Weapon
corecrystalicet5,1hgauntletice_frostfairysgiftt5,1,Arcana,4,['Arcane Repository Tier 5'],Weapon
barbvinet1,1hgauntletice_frostfairysgiftt5,4,Arcana,4,['Arcane Repository Tier 5'],Weapon
scaleclotht1,1hgauntletice_frostfairysgiftt5,2,Arcana,4,['Arcane Repository Tier 5'],Weapon
turkeythight1,foodfocdext5,1,Cooking,0,['Kitchen Tier 5'],Consumable
saltt1,foodfocdext5,1,Cooking,0,['Kitchen Tier 5'],Consumable
rosemaryt1,foodfocdext5,1,Cooking,0,['Kitchen Tier 5'],Consumable
parsleyt1,foodfocdext5,1,Cooking,0,['Kitchen Tier 5'],Consumable
thymet1,foodfocdext5,1,Cooking,0,['Kitchen Tier 5'],Consumable
saget1,foodfocdext5,1,Cooking,0,['Kitchen Tier 5'],Consumable
peppercornt1,foodfocdext5,1,Cooking,0,['Kitchen Tier 5'],Consumable
timbert5,house_housingitem_pirate_armoire01_d,30,Furnishing,3,['Workshop Tier 5'],HousingItem
ingott5,house_housingitem_pirate_armoire01_d,15,Furnishing,3,['Workshop Tier 5'],HousingItem
woodstaint5,house_housingitem_pirate_armoire01_d,2,Furnishing,3,['Workshop Tier 5'],HousingItem
timbert5,house_housingitem_table_pirate_table01_d,30,Furnishing,3,['Workshop Tier 5'],HousingItem
ingott5,house_housingitem_table_pirate_table01_d,15,Furnishing,3,['Workshop Tier 5'],HousingItem
woodstaint5,house_housingitem_table_pirate_table01_d,2,Furnishing,3,['Workshop Tier 5'],HousingItem
fishingbishopfisht5,foodintt5,1,Cooking,0,['Kitchen Tier 5'],Consumable
watert1,foodintt5,1,Cooking,0,['Kitchen Tier 5'],Consumable
stringbeant1,foodintt5,1,Cooking,0,['Kitchen Tier 5'],Consumable
squasht1,foodintt5,1,Cooking,0,['Kitchen Tier 5'],Consumable
oranget1,foodintt5,1,Cooking,0,['Kitchen Tier 5'],Consumable
buttert1,foodintt5,1,Cooking,0,['Kitchen Tier 5'],Consumable
cornt1,foodintt5,1,Cooking,0,['Kitchen Tier 5'],Consumable
timbert5,house_housingitem_chair_pirate_chair01_c,15,Furnishing,3,['Workshop Tier 5'],HousingItem
